nome,cnpj,produto,data,preco,bandeira
AUTO POSTO DF 180 LTDA,07347238000137,ETANOL,03/02/2020,"3,549",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597001500,ETANOL,03/02/2020,"3,519",BRANCA
AUTO POSTO ALMENARA LTDA.,05299796000149,ETANOL,04/02/2020,"3,549",RAIZEN
AUTO POSTO DO NUCLEO LTDA,04285663000150,ETANOL,04/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SAO MARCOS LTDA,72587132000172,ETANOL,04/02/2020,"3,549",RAIZEN
CALLTECH COMBUSTIVEIS E SERVICOS LTDA,01357769000124,ETANOL,04/02/2020,"3,699",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597002655,ETANOL,04/02/2020,"3,549",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597005670,ETANOL,04/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597008343,ETANOL,04/02/2020,"3,449",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009072,ETANOL,04/02/2020,"3,519",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009234,ETANOL,04/02/2020,"3,539",PETROBRAS DISTRIBUIDORA S.A.
COMERCIAL DE COMBUSTIVEIS MAM LTDA,10702904000112,ETANOL,04/02/2020,"3,699",IPIRANGA
DFM - DERIVADOS DE PETRÓLEO LTDA.,07821726000134,ETANOL,04/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
MAXXI COMERCIO DE DERIVADOS DE PETROLEO LTDA,13640575000110,ETANOL,04/02/2020,"3,549",RAIZEN
PETROIL COMBUSTIVEIS LTDA,02072286000146,ETANOL,04/02/2020,"3,545",BRANCA
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,07822636000168,ETANOL,04/02/2020,"3,549",RAIZEN
POSTO CIDADE DO AUTOMOVEL LTDA - ME,07441011000237,ETANOL,04/02/2020,"3,599",IPIRANGA
POSTO DAS AGUAS LTDA,05351082000132,ETANOL,04/02/2020,"3,549",BRANCA
POSTO SAÍDA SUL LTDA.,07210707000171,ETANOL,04/02/2020,"3,549",RAIZEN
SAN REMO POSTO E SERVIÇOS LTDA,01655778000525,ETANOL,04/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
ABRITTA POSTOS DE SERVIÇOS LTDA,10668863000195,ETANOL,05/02/2020,"3,599",RAIZEN
AGUAS CLARAS POSTO DE SERVICOS LTDA,06006437000119,ETANOL,05/02/2020,"3,697",BRANCA
AUTO POSTO G SUL LTDA,02570563000140,ETANOL,05/02/2020,"3,599",IPIRANGA
AUTO POSTO JP DERIVADOS DE PETROLEO LTDA,04787155000170,ETANOL,05/02/2020,"3,497",BRANCA
AUTO POSTO QS 09 EIRELI,05959931000135,ETANOL,05/02/2020,"3,499",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597003465,ETANOL,05/02/2020,"3,399",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006804,ETANOL,05/02/2020,"3,489",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009315,ETANOL,05/02/2020,"3,499",BRANCA
JARJOUR VEICULOS E PETROLEO LIMITADA,00108670000126,ETANOL,05/02/2020,"3,499",BRANCA
"SARIEDYN COMBUSTIVEIS, LUBRIFICANTES E REPARACAO LTDA",08642617000112,ETANOL,05/02/2020,"3,499",BRANCA
AUTO POSTO LAZZAT LTDA,03690812000102,ETANOL,06/02/2020,"3,499",BRANCA
AUTO POSTO RAMALHO LTDA.,01276763000122,ETANOL,06/02/2020,"3,849",IPIRANGA
CEU 070 COMBUSTIVEIS LTDA,00976256000139,ETANOL,06/02/2020,"3,59",IPIRANGA
EUROGAS - POSTOS DE SERVICOS LTDA.,03648818000103,ETANOL,06/02/2020,"3,549",PETROBRAS DISTRIBUIDORA S.A.
GP COMERCIO DE PETROLEO LTDA EPP,03776075000157,ETANOL,06/02/2020,"3,69",IPIRANGA
JADE COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,01156523000194,ETANOL,06/02/2020,"3,539",PETROBRAS DISTRIBUIDORA S.A.
JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA,72622608000169,ETANOL,06/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
JARJOUR VEICULOS E PETROLEO LIMITADA,00108670000207,ETANOL,06/02/2020,"3,499",BRANCA
JJS COMERCIO DE COMBUSTIVEIS LTDA,03469182000132,ETANOL,06/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
JJS COMERCIO DE COMBUSTIVEIS LTDA,03469182000485,ETANOL,06/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA,38074571000143,ETANOL,06/02/2020,"3,594",IPIRANGA
PETRONORTE COMBUSTIVEIS LTDA,06071706000120,ETANOL,06/02/2020,"3,459",IPIRANGA
PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A,26464289000193,ETANOL,06/02/2020,"3,49",RAIZEN
POSTO PARQUE ELDORADO DERIVADOS DE PETROLEO LTDA,04154053000118,ETANOL,06/02/2020,"3,594",BRANCA
POSTO SIA 3 LTDA,02040344000150,ETANOL,06/02/2020,"3,599",IPIRANGA
ABRITTA POSTOS DE SERVIÇOS LTDA,10668863000195,ETANOL,10/02/2020,"3,499",RAIZEN
AUTO POSTO ALMENARA LTDA.,05299796000149,ETANOL,10/02/2020,"3,499",RAIZEN
AUTO POSTO DO NUCLEO LTDA,04285663000150,ETANOL,10/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ESQUINA LIMITADA,02551867000160,ETANOL,10/02/2020,"3,459",BRANCA
AUTO POSTO SAO MARCOS LTDA,72587132000172,ETANOL,10/02/2020,"3,549",RAIZEN
AUTO POSTO SOF NORTE LTDA,03951672000170,ETANOL,10/02/2020,"3,459",RAIZEN
BANTA COMERCIO DE COMBUSTIVEIS LTDA,07917405000138,ETANOL,10/02/2020,"3,59",RAIZEN
BRASAL COMBUSTIVEIS LTDA,00097626000168,ETANOL,10/02/2020,"3,699",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597002655,ETANOL,10/02/2020,"3,499",IPIRANGA
CRUZEIRO COMBUSTIVEIS E SERVICOS S/A,26991067000129,ETANOL,10/02/2020,"3,599",IPIRANGA
MAXXI COMERCIO DE DERIVADOS DE PETROLEO LTDA,13640575000110,ETANOL,10/02/2020,"3,499",RAIZEN
MIZUNO KAY & CIA LTDA,00375386000116,ETANOL,10/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
POSTO CIDADE DO AUTOMOVEL LTDA - ME,07441011000237,ETANOL,10/02/2020,"3,699",IPIRANGA
POSTO PARK SUL DERIVADOS DE PETROLEO LTDA,12856794000179,ETANOL,10/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
POSTO SAÍDA SUL LTDA.,07210707000171,ETANOL,10/02/2020,"3,499",RAIZEN
SMAFF COMBUSTIVEIS LTDA,05662975000107,ETANOL,10/02/2020,"3,529",RAIZEN
AUTO POSTO AGUAS CLARAS LTDA,38076089000142,ETANOL,11/02/2020,"3,499",IPIRANGA
AUTO POSTO MILLENNIUM 2000 LTDA,03261491000627,ETANOL,11/02/2020,"3,699",BRANCA
AUTO POSTO ORIGINAL DERIVADOS DE PETROLEO LTDA,09075858000190,ETANOL,11/02/2020,"3,489",RAIZEN
AUTO POSTO SÃO MATEUS LTDA,07870568000102,ETANOL,11/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328000914,ETANOL,11/02/2020,"3,489",IPIRANGA
AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015036000170,ETANOL,11/02/2020,"3,499",RAIZEN
POSTO AVENIDA HELIO PRATES LTDA.,10459168000113,ETANOL,11/02/2020,"3,599",RAIZEN
POSTO CEILANDIA LTDA,00342436000169,ETANOL,11/02/2020,"3,499",RAIZEN
SOUSA & ALVES COMERCIO DE DERIVADOS DE PETROLEO LTDA,07111605000107,ETANOL,11/02/2020,"3,599",RAIZEN
TAGUACENTRO COMERCIO DE DERIVADOS DE PETROLEO LTDA,12093145000163,ETANOL,11/02/2020,"3,639",RAIZEN
AUTO POSTO BRAGA LTDA,05208306000151,ETANOL,12/02/2020,"3,599",IPIRANGA
AUTO POSTO ESPLANADA LTDA,00365320000145,ETANOL,12/02/2020,"3,599",IPIRANGA
AUTO POSTO G SUL LTDA,02570563000140,ETANOL,12/02/2020,"3,599",IPIRANGA
AUTO POSTO PETROBRASÍLIA LTDA.,04978708000172,ETANOL,12/02/2020,"3,597",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO QS 09 EIRELI,05959931000135,ETANOL,12/02/2020,"3,499",RAIZEN
AUTO POSTO RIBEIRO LTDA,04814024000135,ETANOL,12/02/2020,"3,599",RAIZEN
BRASAL COMBUSTIVEIS LTDA,00097626000672,ETANOL,12/02/2020,"3,699",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597000873,ETANOL,12/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597003465,ETANOL,12/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006480,ETANOL,12/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597008777,ETANOL,12/02/2020,"3,499",IPIRANGA
EUROGAS - POSTOS DE SERVICOS LTDA.,03648818000103,ETANOL,12/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
PETRONORTE COMBUSTIVEIS LTDA,06071706000473,ETANOL,12/02/2020,"3,699",IPIRANGA
POSTO DE PETROLEO SAMAMBAIA LTDA,04429562000106,ETANOL,12/02/2020,"3,49",RAIZEN
ROCHA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,04056374000180,ETANOL,12/02/2020,"3,659",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO DF 180 LTDA,07347238000137,ETANOL,13/02/2020,"3,549",IPIRANGA
PETRONORTE COMBUSTIVEIS LTDA,06071706000120,ETANOL,13/02/2020,"3,459",IPIRANGA
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,07822636000168,ETANOL,13/02/2020,"3,549",RAIZEN
"SARIEDYN COMBUSTIVEIS, LUBRIFICANTES E REPARACAO LTDA",08642617000112,ETANOL,13/02/2020,"3,499",BRANCA
AUTO POSTO DO NUCLEO LTDA,04285663000150,ETANOL,17/02/2020,"3,489",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ESQUINA LIMITADA,02551867000160,ETANOL,17/02/2020,"3,459",IPIRANGA
AUTO POSTO SAO MARCOS LTDA,72587132000172,ETANOL,17/02/2020,"3,499",RAIZEN
AUTO POSTO SOF NORTE LTDA,03951672000170,ETANOL,17/02/2020,"3,459",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597002655,ETANOL,17/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597005670,ETANOL,17/02/2020,"3,489",PETROBRAS DISTRIBUIDORA S.A.
MAXXI COMERCIO DE DERIVADOS DE PETROLEO LTDA,13640575000110,ETANOL,17/02/2020,"3,499",RAIZEN
MIZUNO KAY & CIA LTDA,00375386000116,ETANOL,17/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO PARK SUL DERIVADOS DE PETROLEO LTDA,12856794000179,ETANOL,17/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
SMAFF COMBUSTIVEIS LTDA,05662975000107,ETANOL,17/02/2020,"3,529",RAIZEN
AUTO POSTO AGUAS CLARAS LTDA,38076089000142,ETANOL,18/02/2020,"3,559",IPIRANGA
AUTO POSTO ESPLANADA LTDA,00365320000145,ETANOL,18/02/2020,"3,599",IPIRANGA
AUTO POSTO PETROBRASÍLIA LTDA.,04978708000172,ETANOL,18/02/2020,"3,677",PETROBRAS DISTRIBUIDORA S.A.
AUTO VOLUME COMERCIO DE DERIVADOS DE PETROLEO LTDA,25015036000170,ETANOL,18/02/2020,"3,559",RAIZEN
BRASAL COMBUSTIVEIS LTDA,00097626000672,ETANOL,18/02/2020,"3,699",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006480,ETANOL,18/02/2020,"3,599",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597008777,ETANOL,18/02/2020,"3,49",IPIRANGA
PETRONORTE COMBUSTIVEIS LTDA,06071706000473,ETANOL,18/02/2020,"3,699",IPIRANGA
POSTO DE PETROLEO SAMAMBAIA LTDA,04429562000106,ETANOL,18/02/2020,"3,499",RAIZEN
TAGUACENTRO COMERCIO DE DERIVADOS DE PETROLEO LTDA,12093145000163,ETANOL,18/02/2020,"3,639",RAIZEN
ABRITTA POSTOS DE SERVIÇOS LTDA,10668863000195,ETANOL,20/02/2020,"3,499",RAIZEN
AUTO POSTO ALMENARA LTDA.,05299796000149,ETANOL,20/02/2020,"3,499",RAIZEN
AUTO POSTO BRAGA LTDA,05208306000151,ETANOL,20/02/2020,"3,599",IPIRANGA
AUTO POSTO DF 180 LTDA,07347238000137,ETANOL,20/02/2020,"3,549",IPIRANGA
AUTO POSTO G SUL LTDA,02570563000140,ETANOL,20/02/2020,"3,599",IPIRANGA
AUTO POSTO MILLENNIUM 2000 LTDA,03261491000627,ETANOL,20/02/2020,"3,699",BRANCA
AUTO POSTO ORIGINAL DERIVADOS DE PETROLEO LTDA,09075858000190,ETANOL,20/02/2020,"3,489",RAIZEN
AUTO POSTO QS 09 EIRELI,05959931000135,ETANOL,20/02/2020,"3,499",RAIZEN
AUTO POSTO RIBEIRO LTDA,04814024000135,ETANOL,20/02/2020,"3,599",RAIZEN
AUTO POSTO SÃO MATEUS LTDA,07870568000102,ETANOL,20/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328000914,ETANOL,20/02/2020,"3,489",IPIRANGA
BANTA COMERCIO DE COMBUSTIVEIS LTDA,07917405000138,ETANOL,20/02/2020,"3,59",RAIZEN
BRASAL COMBUSTIVEIS LTDA,00097626000168,ETANOL,20/02/2020,"3,699",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597000873,ETANOL,20/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597003465,ETANOL,20/02/2020,"3,499",BRANCA
CRUZEIRO COMBUSTIVEIS E SERVICOS S/A,26991067000129,ETANOL,20/02/2020,"3,599",IPIRANGA
EUROGAS - POSTOS DE SERVICOS LTDA.,03648818000103,ETANOL,20/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
PETRONORTE COMBUSTIVEIS LTDA,06071706000120,ETANOL,20/02/2020,"3,459",IPIRANGA
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,07822636000168,ETANOL,20/02/2020,"3,549",RAIZEN
POSTO AVENIDA HELIO PRATES LTDA.,10459168000113,ETANOL,20/02/2020,"3,599",RAIZEN
POSTO CEILANDIA LTDA,00342436000169,ETANOL,20/02/2020,"3,499",RAIZEN
POSTO CIDADE DO AUTOMOVEL LTDA - ME,07441011000237,ETANOL,20/02/2020,"3,699",IPIRANGA
ROCHA COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,04056374000180,ETANOL,20/02/2020,"3,659",PETROBRAS DISTRIBUIDORA S.A.
"SARIEDYN COMBUSTIVEIS, LUBRIFICANTES E REPARACAO LTDA",08642617000112,ETANOL,20/02/2020,"3,499",BRANCA
SOUSA & ALVES COMERCIO DE DERIVADOS DE PETROLEO LTDA,07111605000107,ETANOL,20/02/2020,"3,599",RAIZEN
AUTO POSTO CHAVES LTDA,00746278000102,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CRIOLO LTDA,27169700000160,ETANOL,28/02/2020,"3,499",RAIZEN
AUTO POSTO JB LIMITADA,00672345000191,ETANOL,28/02/2020,"3,497",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JB LIMITADA,00672345000434,ETANOL,28/02/2020,"3,497",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO JP DERIVADOS DE PETROLEO LTDA,04787155000170,ETANOL,28/02/2020,"3,497",BRANCA
AUTO POSTO LAZZAT LTDA,03690812000102,ETANOL,28/02/2020,"3,379",BRANCA
AUTO POSTO MORADA DOS NOBRES LTDA,09215903000164,ETANOL,28/02/2020,"3,479",PETROBRAS DISTRIBUIDORA S.A.
BRASAL COMBUSTIVEIS LTDA,00097626000168,ETANOL,28/02/2020,"3,699",RAIZEN
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597002493,ETANOL,28/02/2020,"3,459",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597003627,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597003899,ETANOL,28/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597004194,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597005409,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006561,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006642,ETANOL,28/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006723,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597006804,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597007703,ETANOL,28/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597007886,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597007967,ETANOL,28/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597008777,ETANOL,28/02/2020,"3,499",IPIRANGA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597008939,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009234,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009315,ETANOL,28/02/2020,"3,499",BRANCA
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597009668,ETANOL,28/02/2020,"3,499",BRANCA
DFM - DERIVADOS DE PETRÓLEO LTDA.,07821726000134,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
EIXINHO L 212 NORTE COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,10939971000155,ETANOL,28/02/2020,"3,669",RAIZEN
EUROGAS - POSTOS DE SERVICOS LTDA.,03648818000103,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
GP COMERCIO DE PETROLEO LTDA EPP,03776075000157,ETANOL,28/02/2020,"3,59",IPIRANGA
JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA,72622608000169,ETANOL,28/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA,72622608000240,ETANOL,28/02/2020,"3,459",PETROBRAS DISTRIBUIDORA S.A.
JARJOUR VEICULOS E PETROLEO LIMITADA,00108670000126,ETANOL,28/02/2020,"3,419",BRANCA
JJS COMERCIO DE COMBUSTIVEIS LTDA,03469182000132,ETANOL,28/02/2020,"3,559",PETROBRAS DISTRIBUIDORA S.A.
JJS COMERCIO DE COMBUSTIVEIS LTDA,03469182000485,ETANOL,28/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
M L SOUZA & CIA LTDA,00005892000113,ETANOL,28/02/2020,"3,599",BRANCA
MAXXI COMERCIO DE DERIVADOS DE PETROLEO LTDA,13640575000110,ETANOL,28/02/2020,"3,499",RAIZEN
PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA,38074571000143,ETANOL,28/02/2020,"3,699",IPIRANGA
PETRONORTE COMBUSTIVEIS LTDA,06071706000120,ETANOL,28/02/2020,"3,459",IPIRANGA
PETRONORTE COMBUSTIVEIS LTDA,06071706000473,ETANOL,28/02/2020,"3,399",IPIRANGA
PLAYTIME COMBUSTIVEIS E LUBRIFICANTES S/A,26464289000193,ETANOL,28/02/2020,"3,499",RAIZEN
POSTO CIDADE DO AUTOMOVEL LTDA - ME,07441011000156,ETANOL,28/02/2020,"3,699",RAIZEN
POSTO DE COMBUSTIVEL YASMIN LTDA,21017890000114,ETANOL,28/02/2020,"3,499",RAIZEN
POSTO MK 406 NORTE LTDA.,10591051000199,ETANOL,28/02/2020,"3,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO PARQUE ELDORADO DERIVADOS DE PETROLEO LTDA,04154053000118,ETANOL,28/02/2020,"3,499",BRANCA
POSTO SIA 3 LTDA,02040344000150,ETANOL,28/02/2020,"3,699",IPIRANGA
QUALITY COMERCIO DE COMBUSTIVEIS LTDA,14897109000188,ETANOL,28/02/2020,"3,498",IPIRANGA
QUALITY COMERCIO DE COMBUSTIVEIS LTDA,14897109000269,ETANOL,28/02/2020,"3,499",IPIRANGA
AUTO POSTO MORAIS LTDA,17571211000187,ETANOL,03/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO F1 LTDA ME,20244886000126,ETANOL,04/02/2020,"3,399",BRANCA
AUTO POSTO J.J JUNIOR LTDA - ME,10515562000121,ETANOL,04/02/2020,"3,399",BRANCA
AUTO POSTO JURACI JUNIOR LTDA - ME,09373967000193,ETANOL,04/02/2020,"3,399",BRANCA
POSTO FORMULA - 1 LTDA,17102165000177,ETANOL,04/02/2020,"3,399",BRANCA
AUTO POSTO F1 LTDA ME,20244886000126,ETANOL,12/02/2020,"3,299",BRANCA
AUTO POSTO J.J JUNIOR LTDA - ME,10515562000121,ETANOL,12/02/2020,"3,399",BRANCA
AUTO POSTO JURACI JUNIOR LTDA - ME,09373967000193,ETANOL,12/02/2020,"3,399",BRANCA
AUTO POSTO RPAZ LTDA,23679372000191,ETANOL,12/02/2020,"3,399",BRANCA
POSTO FORMULA - 1 LTDA,17102165000177,ETANOL,12/02/2020,"3,299",BRANCA
AUTO POSTO MORAIS LTDA,17571211000187,ETANOL,18/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO J.J JUNIOR LTDA - ME,10515562000121,ETANOL,19/02/2020,"3,399",BRANCA
AUTO POSTO JURACI JUNIOR LTDA - ME,09373967000193,ETANOL,19/02/2020,"3,399",BRANCA
AUTO POSTO RPAZ LTDA,23679372000191,ETANOL,19/02/2020,"3,399",BRANCA
POSTO FORMULA - 1 LTDA,17102165000177,ETANOL,19/02/2020,"3,299",BRANCA
AUTO POSTO F1 LTDA ME,20244886000126,ETANOL,27/02/2020,"3,29",BRANCA
AUTO POSTO J.J JUNIOR LTDA - ME,10515562000121,ETANOL,27/02/2020,"3,299",BRANCA
AUTO POSTO MORAIS LTDA,17571211000187,ETANOL,27/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO RPAZ LTDA,23679372000191,ETANOL,27/02/2020,"3,399",BRANCA
POSTO FORMULA - 1 LTDA,17102165000177,ETANOL,27/02/2020,"3,29",BRANCA
GRAND POSTO LTDA,02349579000128,ETANOL,05/02/2020,"3,099",BRANCA
MELO DERIVADOS DE PETROLEO LTDA,21345246000175,ETANOL,05/02/2020,"3,199",BRANCA
POSTO FABRIL LTDA,36834729000100,ETANOL,05/02/2020,"3,397",IPIRANGA
POSTO NAPOLITANO LTDA.,07747203000195,ETANOL,05/02/2020,"3,19",BRANCA
SUPER POSTO SANTO ANTONIO LTDA,01018282000117,ETANOL,05/02/2020,"3,09",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO IPANEMA II LTDA,01703149000108,ETANOL,06/02/2020,"3,299",BRANCA
AUTO POSTO POPULAR EIRELI - EPP,24553325000160,ETANOL,06/02/2020,"3,289",BRANCA
BORGES DAHER COMERCIO DE DERIVADOS DE PETROLEO EIRELI,04187151000151,ETANOL,06/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
CITY POSTO LTDA,01449248000105,ETANOL,06/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
FERREIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA,08381059000189,ETANOL,06/02/2020,"3,15",BRANCA
FERREIRA E BITTAR COMERCIO DE COMBUSTIVEIS LTDA - EPP,08842109000188,ETANOL,06/02/2020,"3,09",BRANCA
J. F. DE OLVEIRA - DERIVADOS DE PETRÓLEO,07783809000186,ETANOL,06/02/2020,"3,19",BRANCA
LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,04792468000117,ETANOL,06/02/2020,"3,25",BRANCA
PETRO FORTE COMBUSTIVEIS LTDA,11466316000190,ETANOL,06/02/2020,"3,14",BRANCA
AUTO POSTO BRASCOM LTDA,12565316000100,ETANOL,12/02/2020,"3,199",BRANCA
AUTO POSTO MASUT IX LTDA,10384624000103,ETANOL,12/02/2020,"3,299",MASUT DISTRIBUIDORA
AUTO POSTO POPULAR EIRELI - EPP,24553325000160,ETANOL,12/02/2020,"3,189",BRANCA
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915035058,ETANOL,12/02/2020,"3,199",RAIZEN
CITY POSTO LTDA,01449248000105,ETANOL,12/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
FERREIRA COMERCIO DE DERIVADOS DE PETROLEO LTDA,08381059001231,ETANOL,12/02/2020,"3,179",BRANCA
FERREIRA E BITTAR COMERCIO DE COMBUSTIVEIS LTDA - EPP,08842109000188,ETANOL,12/02/2020,"3,09",BRANCA
GRAND POSTO LTDA,02349579000128,ETANOL,12/02/2020,"3,254",BRANCA
J. F. DE OLVEIRA - DERIVADOS DE PETRÓLEO,07783809000186,ETANOL,12/02/2020,"3,19",BRANCA
LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,04792468000117,ETANOL,12/02/2020,"3,25",BRANCA
MELO DERIVADOS DE PETROLEO LTDA,21345246000175,ETANOL,12/02/2020,"3,199",BRANCA
PETRO FORTE COMBUSTIVEIS LTDA,11466316000190,ETANOL,12/02/2020,"3,14",BRANCA
POSTO ANAPOLITANO LTDA,11153839000186,ETANOL,12/02/2020,"3,19",RAIZEN
POSTO FABRIL LTDA,36834729000100,ETANOL,12/02/2020,"3,397",IPIRANGA
SENNA DERIVADOS DE PETROLEO LTDA,09523508000149,ETANOL,12/02/2020,"3,199",BRANCA
SUPER POSTO SANTO ANTONIO LTDA,01018282000117,ETANOL,12/02/2020,"3,09",PETROBRAS DISTRIBUIDORA S.A.
SUPER POSTO SANTO ANTONIO LTDA,01018282000117,ETANOL,17/02/2020,"3,09",PETROBRAS DISTRIBUIDORA S.A.
